"basDt","crno","sbrdEnpNm","sbrdEnpEstbDt","sbrdEnpadr","sbrdEnpMainBizCtt","dntRltBsisCtt","mainSbrdEnpYnCtt","sbrdEnpLtstEbzyrTastAmt"
"20110331","1101110305858","AAC","920713","미국","통신기기 판매","실질적지배력","종속회사","5454"
"20110331","1101110305858","D-Ace","020530","중국 동관","통신기기 제조","실질적지배력","종속회사","28566"
"20110331","1101110305858","G-Ace","000630","중국 가오야오","통신기기 제조 및 임가공","실질적지배력","종속회사","29494"
"20110331","1101110305858","Shin Ah Ltd.","991222","홍콩","Holding Company","실질적지배력","종속회사","68449"
"20110331","1101110305858","모비텍","100301","대한민국 서울","통신기기 제조","실질적지배력","종속회사","13863"
"20110331","1101110403256","-","","-","-","-","-","0"
"20110331","1101110403256","-","","-","-","-","-","0"
"20110331","1101110403256","-","","-","-","-","-","0"
"20110331","1101110712350","코오롱베니트(주)","1999111","경기도 과천시 별양동 1-23 ","IT아웃소싱 컨설팅 환경서비스 보안 기업솔루션 ","외감법시행령제1조의3제1항제2호 ","지배회사에 미치는 영향이 크다고 판단하는 종속회사 ","25155"
"20110331","1101110712350","코오롱웰케어(주)","200417","경기도 과천시 별양동 1-23 ","드럭스토어 프랜차이즈 ","외감법시행령제1조의3제1항제1호 ","지배회사에 미치는 영향이 크다고 판단하는 종속회사 ","7359"
"20110331","1101110728381","(주)피에스티","19990518","경기도 이천시 마장면 이평리 451-2","반도체 제조용 기계 제조업 ","지분율(49.77)","여","16429"
"20110331","1101110728381","(주) 엘케이엔씨","20071228","경기 여주군 여주읍 연라리 283-3 ","기타 금융지원 서비스업 ","지분율(100%)","여","20808"
"20110331","1101111250648","주식회사 태주","19780908","경상남도 창원시 성산구 성주동 48-5","주물부품제조","보유지분 84.08%","해당","40873930"
"20110331","1101111250648","주식회사 글로벌리더리소스","20090601","경기도 성남시 분당구 서현동 255-1 &amp;cr;풍림아이원 플러스 D-1602","자원개발업 및 &amp;cr;낙뢰보호시스템 외","보유지분 100.00%","-","10395162"
"20110331","1101111552812","쿠도커뮤니케이션","20001001","서울 서초구 서초동 1467-80 아리랑타워 10층","소포트웨어 및 하드웨어개발수출입업위성방송장비등","최대주주 &amp;cr;43.08%","종속회사","12576"
"20110331","1101113927427","하이스코트(주)","19931008","충청남도 천안시 동남구 목천읍 &amp;cr;소사리 216-2","외국산 주류의 &amp;cr;수입판매업 등","외감법 시행령&amp;cr;제1조의 3","직전연도 자산총액이 500억 이상인 &amp;cr;종속회사","51118015008"
"20110406","1101111320459","(주)에스엘이앤티","20021108","서울시 강남구 삼성동 157-8","사업경영및 관리 투자 자문","지분율 100%","직전연도 자산총액이 지배회사 자산총액의 10% 이상인 종속회사","10439"
"20110506","1101113801530","(주)에이치케이리미트","20040601","서울 송파구 잠실동","부동산개발업","한국채택국제회계기준 제 1027호","지배회사 자산총액의 10%이상","2172053325"
"20110928","1101110090350","(주)제일Ⅱ&amp;cr;저축은행","19710913","서울시 종로구&amp;cr; 창신동 562","저축은행","기업의결권의 &amp;cr;과반수 이상 소유&amp;cr;(기업회계기준서&amp;cr;1027호 13)","해당","1089820"
"20120330","1101111180514","미리넷솔라(주)","20051227","대구광역시&amp;cr;달서구","태양전지 및&amp;cr;응용제품생산업","외감법시행령제1조의3제1항제1호","○","182805"
"20120330","1101111180514","미리넷실리콘(주)","20080407","경기도&amp;cr;파주시","태양전지용 실리콘 등 제조 판매업","외감법시행령제1조의3제1항제1호","○","12809"
"20120330","1101111468952","Inner Mongolia Co.","200601","중국 내몽고 악얼다사시 준락얼진 준락얼소향 합경촌","에너지·자원관련 투자","지분50%&amp;cr;초과보유","O","4960"
"20120330","1101111468952","심양애람덕주점관리&amp;cr;유한공사","200703","중국 요녕성 심양시 심하구 혜공가 136","호텔 관리 운영","지분50%&amp;cr;초과보유","O","14059"
"20120330","1101111468952","㈜인디스푸치","200812","서울 강남구 삼성동 159 코엑스상사전시장 씨-6","의류판매","지분50%&amp;cr;초과보유","X","121"
"20120330","1101111489982","(주)제바","20090518","-","-","100","ㅇ","0"
"20120330","1101111489982","제미니투자조합","20070828","-","-","20","ㅇ","0"
"20120330","1101111489982","CT&amp;T (BEIJING) ELECTRIC VEHICLE CO. LTD","20100303","-","-","100","ㅇ","0"
"20120330","1101111489982","CT&amp;T JAPAN CO. LTD","20100917","-","-","100","ㅇ","0"
"20120330","1101111489982","USA CT&amp;T HOLDING INC","20090508","-","-","100","ㅇ","0"
"20120330","1101111489982","WENDENG CT&amp;T ELECTRIC VEHICLE CO.LTD","20070524","-","-","100","ㅇ","0"
"20120330","1101111489982","WENDENG CT&amp;T ELECTRIC VEHICLE R&amp;D CENTER CO.LTD","20071227","-","-","100","ㅇ","0"
"20120330","1201110004672","QINGDAO BAEMYUNG METAL.LTD","20011213","QINGDAO INDUSTRIAL PARK&amp;cr;CHENGYANG QU QINGDAO CITY CHINA","스테인리스강&amp;cr;제조업","지분 50% 초과보유","여","86877594"
"20120330","1311110054020","주식회사 이네이프","20080408","서울 강남구 삼성동&amp;cr; 169번지 대화빌딩 7층","컴퓨터 전자부품 및 주변기기","외감법시행령&amp;cr;제1조의3 제1항","종속회사","2582668357"
"20120330","1311110054020","북경인트로모바일유한공사","20050707","1201# ZhuBang2000 Business Center NOZ building","소프트웨어 자문 및 개발 공급","외감법시행령&amp;cr;제1조의3 제1항","종속회사","23503523"
"20120330","1341110000939","경산제지주식회사","19871016","대구광역시 달성군&amp;cr;유가면&amp;cr;금리 161","골판지&amp;cr;원지&amp;cr;제조업","기업 의결권의 과반수 소유&amp;cr;[기업회계기준서 제1027호 13])","해당(자산총액 500억원이상)","54191"
"20120330","1341110011928","SSCP Holdings&amp;cr;(HK) LIMITED","020708","Unit E 19/F. CNT Tower 338 Hennessy Road Wanchai&amp;cr;Hong Kong","IT 제품 코팅재 무역업","외감법시행령&amp;cr;제1조의3제1항제1호","○","91297"
"20120330","1341110011928","SSCP USA. Inc.","060615","22 Quail Run Warren &amp;cr;New Jersey 07059 USA ","IT/Display 소재개발 &amp;cr;판매 컨설팅업","외감법시행령&amp;cr;제1조의3제1항제1호","-","2669"
"20120330","1341110011928","SSCP Japan&amp;cr;Co. Ltd","060612","5/F. World Trade Center Building 2-4-1 Hamamatsucho&amp;cr;Minato-ku Tokyo","일본 현지마케팅 및 &amp;cr;주요 원재료 수입","외감법시행령&amp;cr;제1조의3제1항제1호","-","7181"
"20120330","1341110011928","(주)알켄즈","991209","경상남도 김해시 진영읍 본산리 411-2","화학원재료 도소매 전산용역","외감법시행령&amp;cr;제1조의3제1항제1호","○","122040"
"20120330","1350110074357","Accuris (Hong kong) Limited.","20080418","Unit 'C'3FGee lok Ind.Bldg &amp;cr;34Hung To Road Kwun Tong &amp;cr;Kowloon Hongkong","인쇄회로기판&amp;cr;제조 및 무역업","지분 100% 보유에따른 지배력 보유","해당","3228679"
"20120330","1350110074357"," (주)에이앤씨인베스트먼트","20090501","서울특별시 강남구 역삼동&amp;cr;720-7 스타팅빌딩 13층","서비스&amp;cr;경영컨설팅","지분 100% 보유에따른 지배력 보유","해당","833410"
"20120330","2301110082112","(주)케이피켐텍","20031217","울산광역시 남구 상개동 427-5","합성수지 제조 및 판매","기업 의결권의 과반수 소유(기업회계기준서1027호13","해당","72780"
"20120330","2301110082112","Lotte Pakistan PTA  Ltd.","20090918","LOTTE Pakistan PTA Ltd.EZ/1-P-4 Eastern Industrial ZonePort Qasim PO Box 723 &amp;cr;Karachi 74200 Pakistan","석유화학 제조 및 판매","기업 의결권의 과반수 소유(기업회계기준서1027호13","해당","308653"
"20120330","2301110082112","Lottechemical UK Ltd.","20091228","Lottechemical UK LtdDavies Offices Wilton InternationalRedcar TS10 4XZ UK","석유화학 제조 및 판매","기업 의결권의 과반수 소유(기업회계기준서1027호13","해당","245324"
"20120409","1101111458482","우평개발 주식회사","20021201","경기도 안양시 만안구 안양동 900-10 ","부동산 임대업","지분 100% 보유","해당","9148"
"20120409","1101111458482","MIJUVINA CO. LTD(베트남)","20081231","39-41 Ben Chuong Duong District 1 Ho Chi Minh City","발포 례자 제품 제조","지분 100% 보유","해당","4139"
"20120409","2047110001873","포휴먼텍 (주)","200010","경기도 화성시","면역억제제와 자가면역증 및 뇌질환 치료제 개발&amp;cr; 단백질 전달체 PTD를 이용한 바이오의약품 개발&amp;cr; 기능성화장품 제조 및 판매업","81.05%","O","5430"
"20120409","2047110001873","(주)뮤렌케이 ","200909","서울시 마포구","스파 및 사우나영업 메디칼 사업","87.8%","O","1766"
"20120409","2047110001873","(주)솔라하이텍","200809","충남 천안","태양광 발전설비건설&amp;cr;태양광 발전용 트랙커 제작설치업","65.5%","O","3124"
"20120409","2047110001873","(주)폴리이엔지","200905","충남 천안","태양광발전소건설 및 설계유지보수업","85.41%","O","1905"
"20120413","1845110018679","현대스틸(주)","200801","경남 양산시 유산동 407번지&amp;cr;전화:055-385-8101","주강제조","지분50%초과보유","해당","41907158250"
"20120509","2149110000465","Phils-jeon garmets.inc","199009","lotl.block5phase2.copz.&amp;cr;rosario.cavite.philippines","의류 생산 및 수출","지분율 100%","○","720776395"
"20120509","2149110000465","서주성전방직품유한공사","200406","강소성 서주시 자왕구 &amp;cr;칭찬천","의류 생산 및 수출","지분율 40%","○","2012983433"
"20120608","1344110000735","선진필리핀","9702","필리핀","사료제조및&amp;cr;판매","지분율&amp;cr;90%","여","14275"
"20120608","1344110000735","선진비나","0401","베트남","사료제조및&amp;cr;판매","지분율&amp;cr;100%","여","18879"
"20120608","1344110000735","선진FS","0503","대한민국","육가공","지분율&amp;cr;100%","여","10686"
"20120608","1344110000735","선진햄","9808","대한민국","육가공","지분율&amp;cr;100%","부","6626"
"20120608","1344110000735","선진팜스코","0601","베트남","사료제조및&amp;cr;판매","지분율&amp;cr;100%","부","6109"
"20120608","1344110000735","선진성도","0601","중국","사료제조및&amp;cr;판매","지분율&amp;cr;100%","부","5630"
"20120608","1344110000735","철령선진","0804","중국","사료제조및&amp;cr;판매","지분율&amp;cr;100%","부","4914"
"20120608","1344110000735","청도선진","0902","중국","사료제조및&amp;cr;판매","지분율&amp;cr;100%","부","5320"
"20120608","1344110000735","선진미트아카데미","1010","대한민국","교육","지분율&amp;cr;100%","부","272"
"20120608","1344110000735","설성팜","1006","대한민국","축산업","지분율&amp;cr;90%","부","1385"
"20120608","1344110000735","선진미트농업회사법인","1005","대한민국","식육","지분율&amp;cr;90%","부","917"
"20120608","1344110000735","Sunjin Feed&amp;cr; Company","0803","베트남","사료제조및&amp;cr;판매","지분율&amp;cr;100%","부","662"
"20120928","1101110112724","경기저축은행","20001004","경기도 의정부시 의정부 1동 179-1","금융업","기업의결권의 과반수소유(외감법시행령1조)","해당","1890446"
"20120928","1101110338693","진흥&amp;cr;저축은행(주)","19710329","서울시 중구 북창동 &amp;cr;93-52","금융업","기업의결권의 과반수소유(외감법시행령1조)","해당","2220013"
"20120928","1101110338693","경기&amp;cr;저축은행(주)","20001004","경기도 의정부시 의정부 1동 179-1","금융업","기업의결권의 과반수소유(외감법시행령1조)","해당","2681143"
"20120928","1101110338693","영남&amp;cr;저축은행(주)","19690728","부산시 대청동 2가 &amp;cr;32-1","금융업","기업의결권의 과반수소유(외감법시행령1조)","해당","743049"
"20130328","1801110150655","평산중공(대련)유한공사","20061231","중국 대련시 개발구","단조","지분 100%","해당","162570791"
"20130329","1901110001898","남경광학(주)","20010808","경남 창원시 마산회원구 봉암동 ","제조 광학기기","지분 100%보유","X","914543"
"20130329","1901110001898","SEIKOU OPTICAL LTD","19760319","일본 동경부 북구 소화정","광학렌즈 및 &amp;cr;광학기기 제조판매","지분 100%보유","X","136300"
"20130329","1901110001898","한미에셋증권","20050105"," Los Angeles USA. CA 90010","금융업","지분 100%보유","X","49245"
"20130329","1901110001898","(주)삼양밸류파트너스","20101018","서울 강남구 역삼동","경영컨설팅업","지분 100%보유","○&amp;cr;(종속회사의 2012년 사업연도말 자산총액이 지배회사(당사) 연결자산총액의 5%이상임(21.3%))","18486014"
"20130401","1101110016827","안성개발(주)","20070801","인천 서구 가좌동 295","부동산임대","기업의결권의 &amp;cr;과반수를 소유","해당(*1)","42876"
"20130401","1101110016827","(주)비나개발","20060919","서울 영등포구 여의도동 44-2","부동산개발외","기업의결권의 &amp;cr;과반수를 소유","미해당(*23)","4344"
"20130401","1101110016827","Becco Guam Inc.","20060918","tamuning.guam 96913","건설업","기업의결권의 &amp;cr;과반수를 소유","미해당(*23)","123"
"20130401","1101110072572","P.D.A.&amp;cr;(CAMBODIA) Co. Ltd","20070510","Phnom Penh Tower11F No 445 &amp;cr;Monivong Blvd(St. 93/232)  Boeung Pralet &amp;cr;7 Makara P.P.Kingdom of Cambodia.","농작물&amp;cr;(카사바 등)&amp;cr;재배 및 판매","","해당없음","3173"
"20130401","1101110072572","엘에스엠&amp;cr;엔터테인먼트","20120525","서울시 강남구 도산대로51 33&amp;cr;(신사동 로데오빌딩지층)","연예&amp;cr;매니지먼트","","해당없음","3297"
"20130401","1101110503783","(주)웬디바이오","20070830","경기도 성남시 중원구 상대원동 66-2","수질검사 및 바이오 분석 제조판매","기업의결권 과반이상 소유&amp;cr;(회계기준서 1027호13)","해당","1949"
"20130401","1101110664684","이디디네트웍스","20090422","인천광역시&amp;cr;(남동구 논현동)","제조도소매","관계회사","-","165146"
"20130401","1101110664684","이디디컴퍼니&amp;cr;중앙연구소","20090423","서울시&amp;cr;(관악구 봉천동)","제조도소매","관계회사","-","84420"
"20130401","1101110698914","스톰에듀㈜(*1)","20086","서울시동작구노량진동","교육서비스업 평생원격교육등","기업 의결권의 과반수소유(회계기준서 1027호 13)","해당","1438232"
"20130401","1101110698914","아이엠티홀딩스㈜(*1)","20088","부산광역시 진구 양정동","방과후학교 등","","해당","582147"
"20130401","1101110698914","㈜정일교육(*1)","20128","인천광역시 남구 경인로","보습학원","","해당","179573"
"20130401","1101110698914","Dworks Enterprise LLC(*2)","20088","HMONMOUTH JCTNJ","진단키트 제조","","미해당","10951"
"20130401","1201110005290","(주)골듬썸홀딩스","20080711","인천광역시 부평구 청천동 391-12","드라마제작 및 유통 해외광산개발등","지분 100% 소유","부","3081"
"20130401","1201110005290","(주)씨앤에이치에셋","20121221","경기도 부천시 소사구 송내동 708-3 에스에이치송내프라자 2층","헬스클럽골프연습장&amp;cr;경영컨설팅임대부동산개발","지분 100% 소유","부","3"
"20130401","1201110005290","(주)한국컨벤션","20021220","서울시 강남구 테헤란로 441","테마파크 미술관 박람회  &amp;cr;박물관 운영업 등","지분 100% 소유","부","3009"
"20130401","1301110001577","(주)토피아도봉어학원","19971217","주소:서울시 도봉구 창동 700-36 &amp;cr;대표번호:02-996-5555&amp;cr;홈페이지 : 없음","학원사업","기업의결권의 과반수 초과 직접 소유&amp;cr;(회계기준서 1027호)","해당&amp;cr;(100%자회사)","2710209"
"20130401","1301110001577","(주)젠아이제일학원","19960402","주소:서울시 도봉구 쌍문2동 44-1&amp;cr;대표번호:02-998-5777&amp;cr;홈페이지 : 없음","학원사업","","상동","1075193"
"20130401","1301110001577","(주)젠아이제이학원","19960330","주소:서울 도봉구 도봉로 133길 41(쌍문동 3 4층)&amp;cr;대표번호:02-998-5777&amp;cr;홈페이지 : 없음","학원사업","","상동","1302198"
"20130401","1341110002472","(주)나노알앤씨","200003","서울특별시 강남구 논현동 66-9","정밀계측&amp;cr;장비개발","지분 50%초과보유","여","13845288"
"20130401","1341110002472","NanoTronix USA Inc","200612","LOS ANGELES CA","정밀계측&amp;cr;장비판매","지분 50%초과보유","여","25238035"
"20130401","1760110007052","유일","20040106","전남 담양","제조","지분 50%이상","미해당","971038"
"20130401","1760110007052","상해 APG","20090611","중국","무역","","미해당","109666"
"20130401","1760110007052","YOUIL PV MANAGEMENT","20100303","캐나다","태양광 발전","","미해당","6966"
"20130401","1760110007052","","20100303","캐나다","태양광 발전","","미해당","615515"
"20130401","1760110007052","YOUIL SOLAR CORPARATION","20110712","미국","태양광 발전","","미해당","40167"
"20130401","1760110007052","YOUIL RENEWABLE ENEGY","20100416","필리핀","태양광 발전","","미해당","686387"
"20130401","1801110487363","High Courtesy Shipping Company S.A.","20040723","53rd Street Urbanizacion Obarrio. Swiss Tower 16th Floor Panama the Republic of Panama","선박임대","1인 주주&amp;cr;(100% 출자)","직전연도 자산총액이&amp;cr;지배회사 자산총액의&amp;cr;10% 이상인 종속회사&amp;cr;(194.82%)","31222"
"20130401","1801110597948","KP 7 International S.A.","20070813","MMG Tower 16th Floor 53rd street Urbnizacion Marbella Panama City The Republic of Panama","선박임대업","지분율 100%","O","30826257"
"20130401","2201110058024","KP 5 International S.A.","20061107","MMG Tower 16th Floor 53rd street Urbnizacion Marbella Panama City The Republic of Panama","선박임대업","지분율 100%","O","23363243"
"20130401","2201110058032","KP 6 International S.A.","20061107","MMG Tower 16th Floor 53rd street Urbnizacion Marbella Panama City The Republic of Panama","선박임대업","지분율 100%","O","15427556"
"20130402","1101111588677","(주)휴먼텍코리아건축사사무소","19981001","경기도 성남시","건축설계 및 감리","100%","종속회사","4298516401"
"20130402","1101111588677","(유)휴먼텍비쉬켁","20070709","키르키즈스탄 비쉬켁","건설","100%","종속회사","1569919326"
"20130510","1746110004438","제이피케이코퍼레이션","20110110","서울시 강남구","희토류 유통","기업의결권의&amp;cr;100% 소유&amp;cr;(기업회계기준서 1027호13)","예","3578393724"
"20140331","1101110041501","무석장강박판유한공사","199704","중국 강소성 석산시","냉연강판 제조/판매","의결권 50% 이상","해당","164457"
"20140331","1101110041501","유니온스틸차이나","200112","중국 강소성 강음시","강판제조/판매","의결권 50% 이상","해당","237047"
"20140331","1101110041501","유니온코팅(주)","200304","경기도 화성시","칼라강판제조/판매","의결권 50% 이상","해당없음","4504"
"20140331","1101110041501","유니온스틸멕시코","200705","멕시코 누보레온","강판 제조/판매","의결권 50% 이상","해당없음","28766"
"20140331","1101110041501","USI SERVICE &amp;cr;CENTER P.L","201101","인도 우타르프라데시","강판 제조/판매","의결권 50% 이상","해당없음","16284"
"20140331","1101110041501","Union Steel Processing &amp;cr;Center(Thailand) Ltd","201111","태국 방콕시 ","강판 제조/판매","의결권 50% 이상","해당없음","18938"
"20140331","1101110071756","(주)디에스아이티위너스","20051027","대한민국","셋톱박스 생산 및 판매","지분 100%","예","12488588"
"20140331","1101110071756","광서대상신식과기유한공사","20051215","중국","셋톱박스 생산 및 판매","지분 100%","예","5215694"
"20140331","1101110337041","이레볼루션 제1호 &amp;cr;사모투자전문회사","20110406","서울시 영등포구 국제금융로8길 2","사모투자업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","34723"
"20140331","1101110337041","그랜드제오차&amp;cr;주식회사","20130509","서울시 영등포구 국제금융로8길 2","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","엠스퀘어동천제사차&amp;cr;주식회사","20130913","서울시 영등포구 국제금융로6길 15","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","그랜드제팔차&amp;cr;주식회사","20130704","서울시 영등포구 국제금융로8길 2","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","라이즈제일차&amp;cr;주식회사","20131018","서울시 영등포구 국제금융로2길 32","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","챔스제일차&amp;cr;주식회사","20131029","서울시 영등포구 국제금융로8길 2","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","지엠비와이제일차&amp;cr;주식회사","20131120","서울시 영등포구 국제금융로8길 2","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","네오하베스트제일차&amp;cr;주식회사","20131218","서울시 영등포구 국제금융로8길 2","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","더해냄제일차&amp;cr;주식회사","20131217","서울시 영등포구 국제금융로8길 2","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","프로베스트평촌제일차&amp;cr;주식회사","20131223","서울시 영등포구&amp;cr;의사당대로 97","자산유동화업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110337041","메리츠글로벌신탁2호","20131021","서울시 영등포구&amp;cr;국제금융로6길 15","신탁업","지배력 기준&amp;cr;(기업회계기준서 제1110호 문단7)","해당없음","0"
"20140331","1101110342404","태산광전(소주)유한공사","20020510","2501ZHONG SHANBEI ROADSONGLING TOWN WUJIANG CITYJIANGSU PROVINCECHINA","BLUBLU용부품","지분 50% 초과 보유(K-IFRS 1027호13~17)","○&amp;cr;(직전연도자산총액 500억이상)","40148"
"20140331","1101110342404","태산과기(소주) 유한공사","20100927","688 PANGJIN ROAD WUJIANG ECONOMIC DEVELOPMENT ZONE JIANGSU PRC CHINA","LCM","실질지배력 보유(지분 49.9% 보유)","○&amp;cr;(직전연도자산총액 500억이상)","96745"
"20140331","1101110342404","정화광전 유한공사","20060908","2501Zhongshan Bei Road Songling TownWujiang CityChina","BLU용부품","지분 50% 초과 보유(K-IFRS 1027호13~17)","×","1536"
"20140331","1101110569694","득보수자통신유한공사","20041015","중국 연태","휴대폰&amp;cr;임가공","100%&amp;cr;출자","해당","6123"
"20140331","1101110569694","(주)마크프로","19950103","서울 영등포","지식재산권&amp;cr;관리 서비스","90.1%&amp;cr;출자","해당","21183"
"20140331","1201110005414","디더블유앤직영판매(주)","20061002","인천시 부평구 청천2동 (한국)","자동차 판매 및 정비","기업회계기준서1027호","미해당","15038164189"
"20140331","1201110005414","(주)서울자동차경매앤&amp;cr;오토일일사","19991007","경기도 용인시 기흥구&amp;cr;(한국)","중고자동차 및 건설기기 경매업","기업회계기준서1027호","미해당","4692184841"
"20140331","1201110005414","우리디엠에스(주)","20020402","서울시 중구 충무로&amp;cr;(한국)","보험대리점 광고대행업","기업회계기준서1027호","미해당","1042692719"
"20140331","1201110005414","송도파인씨티(주)","20091218","인천광역시 연수구 &amp;cr;(한국)","도시개발사업의 수행","기업회계기준서1027호","미해당","3921787961"
"20140331","1201110005414","아라인빌(주)","20071206","인천시 부평구 청천동&amp;cr;(한국)","사회기반시설에 대한 민간투자법 제4조 제1호에 따른 제주대학교 교직원 복지시설 및 그 부속시설의 건설 임대 관리 및 운영","기업회계기준서1027호","미해당","17823231503"
"20140331","1201110005414","(주)썬익스프레스","19870421","서울시 강서구 등촌동&amp;cr;(한국)","복합운송 주선업 및 &amp;cr;상업서류 송달업","기업회계기준서1027호","미해당","13262924624"
"20140331","1345110005981","SUNG IL ELECTRONIC(TIANJIN) CO.LTD","200103","중화인민공화국 텐진시 진남구 팔리태진 쌍갑촌 공업소구","LCD PDP TV/Monitor 프레스 부품 및 사출부품","기업의결권의 과반수 소유(회계기준서 1027호 13)직접 또는 종속회사를 통한 소유","기타 지배회사에 미치는 영향이 크다고 판단되는 종속회사&quot;해당","3434"
"20140331","1348110119885","(주)쓰리큐브","20110302","경기도 화성시 주석로 184번길 22-11","도소매무역업 외","종속회사","해당","4366"
"20140331","1701110000076","Samsung Chemical U.S.A. Inc.","200107","90638 14251 E. Firestone Blvd. Suite 101 La Mirada CA","합성수지 및&amp;cr;인조대리석 판매","지분 50%초과보유","X","32542"
"20140331","1701110000076","Samsung Chemical Europe GmbH","200601","65824 Schwalbach/Ts Am kronberger Hang6 65824 Schwalbach/ Ts Germany","합성수지 및&amp;cr;인조대리석 판매","지분 50%초과보유","X","40696"
"20140331","1701110000076","Starex Compounding America Inc.","200612","1450 Fraze road suite 505 San Diego CA USA","합성수지 생산","지분 50%초과보유","X","19485"
"20140331","1701110000076","Tianjin Samsung Engineering Plastics Co. Ltd.","200906","300385 China Tianjin No.20 5Th Saida Branch Rd.Xiqing  Ecnomic Develop","합성수지 생산","지분 50%초과보유","X","25377"
"20140331","1701110000076","Samsung Chemical Material Trading(Shanghai) Co.Ltd.","200604","20010 China Shanghai C-H Floor Alison International Tower no.8 Fu You Road","합성수지 및&amp;cr;인조대리석 판매","지분 50%초과보유","X","4198"
"20140331","1701110000076","Samsung Chemical (Thailand) Co. Ltd. ","20081","16th Floor Empire Tower 195 South road Yannwa Sathorn Bangkok Thailand","도소매","실질지배력 행사","X","2176"
"20140331","1701110000076","Samsung Chemical Hungary LLC","201007","2851 Uveggyar ut. 2 Kornye Hungary","제조","지분 50%초과보유","○","50135"
"20140331","1701110000076","Stacom Mexico S.A. de C.V.","200612","#20101 Aguila Americana#20101 tijuanaB.C Mexico","화학 제조","지분 50%초과보유","X","895"
"20140331","1701110000076","Samsung Chemical Electronic Materials (SuZhou) Co. Ltd.","201108","6-A XianDai Gong Ye Fang NO.333#XingPu Rd  Su Zhou Industrial Park Jiang Su province china","전자재료 제품&amp;cr;제조 및 판매","지분 50%초과보유","X","9933"
"20140331","1701110000076","Samsung Cheil industries Japan Ltd.","201203","Japan Tokyo Minato-ku Roppongi 3-1-1 Roppongi T-CUBE 17F","합성수지 및 인조대리석 판매","지분 50%초과보유","X","1985"
"20140331","1701110000076","SVIC24호 신기술사업투자조합","201212","서울 서초구 서초대로74길 11","신기술사업자&amp;cr;벤처기업 투자","지분 50%초과보유","X","1501"
"20140331","1701110000076","Dongguan Samsung Engineering Plastics Co. Ltd. ","201309","523777 CHINA Guangdong Province Dongguan city Dalang Town yin lang nan RdNo 288 Administration Service center 8th floor","합성수지 생산","지분 50%초과보유","X","0"
"20140331","1701110000076","Novaled AG.","201310","01307 Tatzberg 49 Dresden  Germarny ","전자재료 제품&amp;cr;제조 및 판매","지분 50%초과보유","X","0"
"20140331","1701110355257","Pyung Hwa America Inc","20081202","510 walker st. Opelika Alabama 36801USA","자동차 부품&amp;cr;판매","외감법시행령 제1조의3제1항 제3호","-","4943"
"20140331","1801110490514","-","","-","-","-","-","0"
"20140331","1801110490522","-","","-","-","-","-","0"
"20140410","1101111257339","(주)에버아이티","20080527","경기도안산시","전시및광고용조명장치제조업","기업 의결권의 과반수 이상 보유 (지분100%) (회계기준서 1027호 13)","(해당)&amp;cr;기타 지배회사에 미치는 영향이 크다고 판단하는 종속회사","432"
"20140515","1101112202797","우리은행","18990130","서울 중구 회현동","은행업","기업의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호)","해당(직전연도 자산총액이 500억원 이상인 종속회사)","242667808"
"20140515","1101112202797","광주은행","19680917","광주 동구 대인동","은행업","","해당(직전연도 자산총액이 500억원 이상인 종속회사)","18297125"
"20140515","1101112202797","경남은행","19700418","경남 마산시 석전동","은행업","","해당(직전연도 자산총액이 500억원 이상인 종속회사)","28900360"
"20140515","1101112202797","우리투자증권","19690114","서울 영등포구 여의도동","증권업","실질지배력&amp;cr;(기업회계기준서 제1110호)","해당(직전연도 자산총액이 500억원 이상인 종속회사)","24211585"
"20140515","1101112202797","우리파이낸셜(※)","19890919","경기 수원시 팔달구 인계동","기타금융","","해당(직전연도 자산총액이 500억원 이상인 종속회사)","3537592"
"20140515","1101112202797","우리카드","20130401","서울 종로구 중학동","신용카드업","기업의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호)","해당(지배회사에 미치는 영향&amp;cr;이 크다고 판단하는 종속회사)","0"
"20140515","1101112202797","우리금융저축은행","20110303","서울 강남구 역삼동","은행업","","해당(직전연도 자산총액이 500억원 이상인 종속회사)","1598619"
