id,crno,name,address,status,query_address,matched_address,address_type,latitude,longitude
subsidiary:name:가승개발|address:경기도용인시기흥구고매로863층고매동,,(유)가승개발,경기도 용인시 기흥구 고매로 86 3층(고매동),ok,경기도 용인시 기흥구 고매로 86 3층(고매동),경기 용인시 기흥구 고매로 86,ROAD_ADDR,37.2299888305983,127.118235965753
subsidiary:name:군산자동차학원|address:전라북도군산시개사길,,(유)군산자동차학원,전라북도 군산시 개사길,ok,전라북도 군산시 개사길,전북특별자치도 군산시 개사길,ROAD,35.9336367860828,126.672907673569
subsidiary:name:두리|address:전라북도완주군,,(유)두리,전라북도 완주군,ok,전라북도 완주군,전북특별자치도 완주군,REGION,35.9048145963415,127.162119017463
subsidiary:name:무직타이거문화산업전문회사|address:서울특별시용산구한강대로15길9121층한강로3가,,(유)무직타이거 문화산업전문회사,서울특별시 용산구 한강대로 15길 9-12 1층(한강로3가),ok,서울특별시 용산구 한강대로 15길 9-12 1층(한강로3가),서울 용산구 한강대로15길 9-12,ROAD_ADDR,37.5256860828061,126.963148881977
subsidiary:name:문경가온태양광발전|address:경상북도문경시신기로20유곡동,,(유)문경가온태양광발전,경상북도 문경시 신기로 20(유곡동),ok,경상북도 문경시 신기로 20(유곡동),경북 문경시 신기로 20,ROAD_ADDR,36.6242962778095,128.168661859248
subsidiary:name:문경가온태양광발전|address:경상북도문경시신기로20,,(유)문경가온태양광발전,경상북도 문경시 신기로 20,ok,경상북도 문경시 신기로 20,경북 문경시 신기로 20,ROAD_ADDR,36.6242962778095,128.168661859248
subsidiary:name:미래팜7|address:서울동대문구,,(유)미래팜(*7),서울 동대문구,ok,서울 동대문구,서울 동대문구,REGION,37.574418435891,127.039747507296
subsidiary:name:브로드써밋파트너스|address:경기도파주시신천2로719,,(유)브로드써밋파트너스,경기도 파주시 신천2로 7-19,no_match,경기도 파주시 신천2로 7-19,,,,
subsidiary:name:빌드윈인동태양광발전|address:경상북도구미시3공단2로238,,(유)빌드윈인동 태양광발전,경상북도 구미시 3공단 2로 238,ok,경상북도 구미시 3공단 2로 238,경북 구미시 3공단2로 238,ROAD_ADDR,36.1010893174243,128.408573174359
subsidiary:name:스튜디오제이앤에스|address:서울특별시마포구상암산로48615층상암동,,(유)스튜디오제이앤에스,서울특별시 마포구 상암산로 48-6 15층(상암동),ok,서울특별시 마포구 상암산로 48-6 15층(상암동),서울 마포구 상암산로 48-6,ROAD_ADDR,37.5770108208633,126.890099645545
subsidiary:name:씨엑스케이|address:서울특별시마포구독막로3113층염리동재화스퀘어,,(유)씨엑스케이,서울특별시 마포구 독막로 311 3층 (염리동 재화스퀘어),ok,서울특별시 마포구 독막로 311 3층 (염리동 재화스퀘어),서울 마포구 독막로 311,ROAD_ADDR,37.5439986689042,126.947477716019
subsidiary:name:아머드사우루스문화산업전문회사|address:서울특별시용산구한강대로15길9121층한강로3가,,(유)아머드사우루스 문화산업전문회사,서울특별시 용산구 한강대로 15길 9-12 1층(한강로3가),ok,서울특별시 용산구 한강대로 15길 9-12 1층(한강로3가),서울 용산구 한강대로15길 9-12,ROAD_ADDR,37.5256860828061,126.963148881977
subsidiary:name:애플디아이|address:서울시서초구,,(유)애플디아이,서울시 서초구,ok,서울시 서초구,서울 서초구,REGION,37.4835888103327,127.032734543897
subsidiary:name:엑셀로이콰인알앤디센터|address:경기성남시수정구여수대로29번길501,,(유)엑셀로이콰인알앤디센터,경기 성남시 수정구 여수대로 29번길 50-1,ok,경기 성남시 수정구 여수대로 29번길 50-1,경기 성남시 수정구 여수대로29번길 50-1,ROAD_ADDR,37.4256306888423,127.109065121423
subsidiary:name:엠와이지|address:경기도안산시단원구강촌로139번길9,,(유)엠와이지,경기도 안산시 단원구 강촌로139번길 9,ok,경기도 안산시 단원구 강촌로139번길 9,경기 안산시 단원구 강촌로139번길 9,ROAD_ADDR,37.3188782257327,126.764550567525
subsidiary:name:와이피씨|address:경기도안산시단원구강촌로139번길9,,(유)와이피씨,경기도 안산시 단원구 강촌로139번길 9,ok,경기도 안산시 단원구 강촌로139번길 9,경기 안산시 단원구 강촌로139번길 9,ROAD_ADDR,37.3188782257327,126.764550567525
subsidiary:name:재벌집막내아들문화산업전문회사|address:서울특별시마포구상암산로3819층,,(유)재벌집막내아들문화산업전문회사,서울특별시 마포구 상암산로 38 19층,ok,서울특별시 마포구 상암산로 38 19층,서울 마포구 상암산로 38,ROAD_ADDR,37.5766140945901,126.889693255443
subsidiary:name:전주가온태양광발전|address:전라북도전주시덕진구서귀로77,,(유)전주가온태양광발전,전라북도 전주시 덕진구 서귀로 77,ok,전라북도 전주시 덕진구 서귀로 77,전북특별자치도 전주시 덕진구 서귀로 77,ROAD_ADDR,35.8502482096592,127.089642251083
subsidiary:name:전주가온태양광발전|address:전라북도전주시덕진구서귀로77팔복동3가,,(유)전주가온태양광발전,전라북도 전주시 덕진구 서귀로 77 (팔복동3가),ok,전라북도 전주시 덕진구 서귀로 77 (팔복동3가),전북특별자치도 전주시 덕진구 서귀로 77,ROAD_ADDR,35.8502482096592,127.089642251083
subsidiary:name:퍼플신안태양광|address:전라남도담양군담양읍객사2길1123,,(유)퍼플신안태양광,전라남도 담양군 담양읍 객사2길 11-23,ok,전라남도 담양군 담양읍 객사2길 11-23,전남광주통합특별시 담양군 담양읍 객사2길 11-23,ROAD_ADDR,35.3231250057796,126.982755888968
subsidiary:name:한일자산관리앤투자1|address:서울용산구,,(유)한일자산관리앤투자(*1),서울 용산구,ok,서울 용산구,서울 용산구,REGION,37.5324274347656,126.990577820242
subsidiary:name:유한시티하우징|address:서울강남구,,(유한)시티하우징,서울 강남구,ok,서울 강남구,서울 강남구,REGION,37.517331925853,127.047377408384
subsidiary:name:바이콤광고|address:서울시영등포구디지털로38길27,,(주) 바이콤광고,서울시 영등포구 디지털로38길 27,ok,서울시 영등포구 디지털로38길 27,서울 영등포구 디지털로38길 27,ROAD_ADDR,37.4873599368753,126.90203081351
subsidiary:name:엘케이엔씨|address:경기여주군여주읍연라리2833,,(주) 엘케이엔씨,경기 여주군 여주읍 연라리 283-3,ok,경기 여주군 여주읍 연라리 283-3,경기 여주시 연라동 283-3,REGION_ADDR,37.2684894246049,127.605807555513
subsidiary:name:헬로커넥트앤|address:경기도부천시원미구길주로262,,(주) 헬로커넥트앤,경기도 부천시 원미구 길주로 262,ok,경기도 부천시 원미구 길주로 262,경기 부천시 원미구 길주로 262,ROAD_ADDR,37.503048237431,126.771389129453
subsidiary:name:화승크라운|address:서울특별시서초구서초대로3018층,,(주) 화승크라운,서울특별시 서초구 서초대로 301 8층,ok,서울특별시 서초구 서초대로 301 8층,서울 서초구 서초대로 301,ROAD_ADDR,37.4943310255324,127.014509432433
subsidiary:name:bnk시스템|address:부산광역시강서구미음산단로127번길21bnk금융그룹it센터개발동3층8층,,(주)BNK시스템,부산광역시 강서구 미음산단로 127번길 21 BNK금융그룹 IT센터 개발동 3층8층,ok,부산광역시 강서구 미음산단로 127번길 21 BNK금융그룹 IT센터 개발동 3층8층,부산 강서구 미음산단로127번길 21,ROAD_ADDR,35.1376429306148,128.856856674786
subsidiary:name:bnk저축은행|address:부산광역시동구범일로92,,(주)BNK저축은행,부산광역시 동구 범일로 92,ok,부산광역시 동구 범일로 92,부산 동구 범일로 92,ROAD_ADDR,35.138193847421,129.059836283366
subsidiary:name:bnk투자증권|address:부산광역시부산진구새싹로1부산은행부전동지점34층,,(주)BNK투자증권,부산광역시 부산진구 새싹로 1 부산은행 부전동지점 34층,ok,부산광역시 부산진구 새싹로 1 부산은행 부전동지점 34층,부산 부산진구 새싹로 1,ROAD_ADDR,35.1581728427842,129.058101714172
subsidiary:name:da|address:대한민국경남함안군가야읍새터길34,,(주)D&A,대한민국 경남 함안군 가야읍 새터길 34,ok,대한민국 경남 함안군 가야읍 새터길 34,경남 함안군 가야읍 새터길 34,ROAD_ADDR,35.2916346036842,128.387492280893
subsidiary:name:db월드|address:서울특별시강남구테헤란로432,,(주)DB월드,서울특별시 강남구 테헤란로 432,ok,서울특별시 강남구 테헤란로 432,서울 강남구 테헤란로 432,ROAD_ADDR,37.5058806405734,127.05481058047
subsidiary:name:db저축은행|address:서울특별시중구다동103번지,,(주)DB저축은행,서울특별시 중구 다동 103번지,ok,서울특별시 중구 다동 103번지,서울 중구 다동 103,REGION_ADDR,37.5673032343723,126.982297787252
subsidiary:name:jh머티리얼즈|address:경북구미시산동면첨단기업7로89,,(주)JH머티리얼즈,경북 구미시 산동면 첨단기업7로 89,ok,경북 구미시 산동면 첨단기업7로 89,경북 구미시 산동읍 첨단기업7로 89,ROAD_ADDR,36.1516032623529,128.441563469133
subsidiary:name:kg디지털에셋홀딩스|address:서울특별시중구통일로9213층,,(주)KG디지털에셋홀딩스,서울특별시 중구 통일로 92 13층,ok,서울특별시 중구 통일로 92 13층,서울 중구 통일로 92,ROAD_ADDR,37.5635955637684,126.969222436022
subsidiary:name:lf스퀘어씨사이드|address:강원도양양군한고개길1719,,(주)LF스퀘어씨사이드,강원도 양양군 한고개길 17-19,ok,강원도 양양군 한고개길 17-19,강원특별자치도 양양군 양양읍 한고개길 17-19,ROAD_ADDR,38.078582707097,128.61333850781
subsidiary:name:simpackda주4|address:경상남도김해시,,(주)SIMPAC KDA<주4>,경상남도 김해시,ok,경상남도 김해시,경남 김해시,REGION,35.228565355864,128.88936269803
subsidiary:name:simpac글로벌동부|address:경상남도창원시성산구적현로,,(주)SIMPAC글로벌 동부,경상남도 창원시 성산구 적현로,ok,경상남도 창원시 성산구 적현로,경남 창원시 성산구 적현로,ROAD,35.2005181679758,128.594892889799
subsidiary:name:simpac글로벌주3|address:대구시달성군하빈면하빈남로,,(주)SIMPAC글로벌<주3>,대구시 달성군 하빈면 하빈남로,ok,대구시 달성군 하빈면 하빈남로,대구 달성군 하빈면 하빈남로,ROAD,35.8601559583334,128.403246857065
subsidiary:name:simpac아뜰리에주5|address:서울시영등포구국제금융로,,(주)SIMPAC아뜰리에<주5>,서울시 영등포구 국제금융로,ok,서울시 영등포구 국제금융로,서울 영등포구 국제금융로,ROAD,37.5221358552798,126.930662378242
subsidiary:name:simpac인더스트리주1|address:인천광역시서구가좌로,,(주)SIMPAC인더스트리<주1>,인천광역시 서구 가좌로,ok,인천광역시 서구 가좌로,인천 서해구 가좌로,ROAD,37.4785298478156,126.682212753595
subsidiary:name:가하이엠씨|address:서울시구로구경인로662,,(주)가하이엠씨,서울시 구로구 경인로 662,ok,서울시 구로구 경인로 662,서울 구로구 경인로 662,ROAD_ADDR,37.5081230677129,126.888212953215
subsidiary:name:가하이엠씨|address:경남거제시장평로12,,(주)가하이엠씨,경남 거제시 장평로 12,ok,경남 거제시 장평로 12,경남 거제시 장평로 12,ROAD_ADDR,34.8910558081136,128.616402009975
subsidiary:name:가하컨설팅|address:서울시성동구광나루로146,,(주)가하컨설팅,서울시 성동구 광나루로 146,no_match,서울시 성동구 광나루로 146,,,,
subsidiary:name:가하컨설팅|address:서울시구로구경인로662,,(주)가하컨설팅,서울시 구로구 경인로 662,ok,서울시 구로구 경인로 662,서울 구로구 경인로 662,ROAD_ADDR,37.5081230677129,126.888212953215
subsidiary:name:경기용인테크노밸리|address:경기도용인시처인구명지로81역북동용인상공회의소,,(주)경기용인테크노밸리,경기도 용인시 처인구 명지로 81 (역북동 용인상공회의소),ok,경기도 용인시 처인구 명지로 81 (역북동 용인상공회의소),경기 용인시 처인구 명지로 81,ROAD_ADDR,37.2286905019449,127.1881202081
subsidiary:name:경남은행|address:경남창원시마산회원구315대로642석전동,,(주)경남은행,경남 창원시 마산회원구 3.15대로 642(석전동),ok,경남 창원시 마산회원구 3.15대로 642(석전동),경남 창원시 마산회원구 3.15대로 642,ROAD_ADDR,35.2304160972624,128.57696729505
subsidiary:name:경동씨앤에스1|address:서울특별시영등포구국회대로76길22여의도동,,(주)경동씨앤에스(*1),서울특별시 영등포구 국회대로76길 22 (여의도동),ok,서울특별시 영등포구 국회대로76길 22 (여의도동),서울 영등포구 국회대로76길 22,ROAD_ADDR,37.5296937122861,126.922379034825
subsidiary:name:경동에버런|address:충북충주시앙성면가곡로1334,,(주)경동에버런,충북 충주시 앙성면 가곡로 1334,ok,충북 충주시 앙성면 가곡로 1334,충북 충주시 앙성면 가곡로 1334,ROAD_ADDR,37.0964010454998,127.784110229855
subsidiary:name:경동티에스|address:서울특별시영등포구국회대로76길22여의도동,,(주)경동티에스,서울특별시 영등포구 국회대로76길 22 (여의도동),ok,서울특별시 영등포구 국회대로76길 22 (여의도동),서울 영등포구 국회대로76길 22,ROAD_ADDR,37.5296937122861,126.922379034825
subsidiary:name:경동폴리움|address:충청남도아산시영인면아산호로331,,(주)경동폴리움,충청남도 아산시 영인면 아산호로 331,ok,충청남도 아산시 영인면 아산호로 331,충남 아산시 영인면 아산호로 331,ROAD_ADDR,36.8915429392179,126.952287880918
subsidiary:name:경주환경에너지|address:경상북도경주시,,(주)경주환경에너지,경상북도 경주시,ok,경상북도 경주시,경북 경주시,REGION,35.8562184605104,129.224781713089
subsidiary:name:고려제지|address:경기시흥시군자천로99,,(주)고려제지,경기 시흥시 군자천로 99,ok,경기 시흥시 군자천로 99,경기 시흥시 군자천로 99,ROAD_ADDR,37.3301624511195,126.716436910952
subsidiary:name:고잉그린컴퍼니10|address:서울특별시마포구큰우물로765층도화동,,(주)고잉그린컴퍼니 (*10),"서울특별시 마포구 큰우물로 76, 5층(도화동)",ok,"서울특별시 마포구 큰우물로 76, 5층(도화동)",서울 마포구 큰우물로 76,ROAD_ADDR,37.5408050156165,126.945946191673
subsidiary:name:곰즈게임스튜디오|address:경기도성남시분당구정자일로239102동706호,,(주)곰즈게임스튜디오,경기도 성남시 분당구 정자일로 239 102동 706호,ok,경기도 성남시 분당구 정자일로 239 102동 706호,경기 성남시 분당구 정자일로 239,ROAD_ADDR,37.3712532366232,127.105602179014
subsidiary:name:광주신세계|address:광주광역시서구무진대로932,,(주)광주신세계,광주광역시 서구 무진대로 932,ok,광주광역시 서구 무진대로 932,전남광주통합특별시 서구 무진대로 932,ROAD_ADDR,35.1596823958076,126.882631959088
subsidiary:name:구곡조경|address:전라남도고흥군고흥읍고흥로1835,,(주)구곡조경,전라남도 고흥군 고흥읍 고흥로 1835,ok,전라남도 고흥군 고흥읍 고흥로 1835,전남광주통합특별시 고흥군 고흥읍 고흥로 1835,ROAD_ADDR,34.6130602923978,127.2898759481
subsidiary:name:국도인터내셔널|address:서울시금천구가산디지털2로61,,(주)국도인터내셔널,서울시 금천구 가산디지털2로 61,ok,서울시 금천구 가산디지털2로 61,서울 금천구 가산디지털2로 61,ROAD_ADDR,37.4737240748633,126.881120691809
subsidiary:name:국보디자인제주|address:제주특별자치도제주시월랑로6길382층노형동,,(주)국보디자인제주,제주특별자치도 제주시 월랑로6길 38 2층 (노형동),ok,제주특별자치도 제주시 월랑로6길 38 2층 (노형동),제주특별자치도 제주시 월랑로6길 38,ROAD_ADDR,33.4904283561728,126.479994098441
subsidiary:name:그린누리|address:충청북도청주시흥덕구옥산면옥산산단3로9,,(주)그린누리,충청북도 청주시 흥덕구 옥산면 옥산산단3로 9,ok,충청북도 청주시 흥덕구 옥산면 옥산산단3로 9,충북 청주시 흥덕구 옥산면 옥산산단3로 9,ROAD_ADDR,36.701468047973,127.376724312871
subsidiary:name:그린에너지솔루션|address:경기도하남시조정대로4510층에프1023호,,(주)그린에너지솔루션,경기도 하남시 조정대로45 10층 에프1023호,ok,경기도 하남시 조정대로45 10층 에프1023호,경기 하남시 조정대로 45,ROAD_ADDR,37.5506851829474,127.184475919003
subsidiary:name:그린파트너즈|address:서울용산구한강대로3505층,,(주)그린파트너즈,서울 용산구 한강대로 350 5층,ok,서울 용산구 한강대로 350 5층,서울 용산구 한강대로 350,ROAD_ADDR,37.5496474203565,126.972199421526
subsidiary:name:글라이드|address:전북익산시중앙로1213층마동하림센터,,(주)글라이드,전북 익산시 중앙로 121 3층 (마동 하림센터),ok,전북 익산시 중앙로 121 3층 (마동 하림센터),전북특별자치도 익산시 중앙로 121,ROAD_ADDR,35.9374204624551,126.960109434754
subsidiary:name:글로벌심층수|address:강원도속초시동해대로3930번길7424,,(주)글로벌심층수,강원도 속초시 동해대로 3930번길 74-24,ok,강원도 속초시 동해대로 3930번길 74-24,강원특별자치도 속초시 동해대로3930번길 74-24,ROAD_ADDR,38.1836498671366,128.603281938991
subsidiary:name:글로벌심텍|address:충북청주시흥덕구산단로73,,(주)글로벌심텍,충북 청주시 흥덕구 산단로 73,ok,충북 청주시 흥덕구 산단로 73,충북 청주시 흥덕구 산단로 73,ROAD_ADDR,36.6409234297343,127.447064310692
subsidiary:name:글로벌휴먼스|address:서울특별시강남구압구정로36길,,(주)글로벌휴먼스,서울특별시 강남구 압구정로 36길,ok,서울특별시 강남구 압구정로 36길,서울 강남구 압구정로36길,ROAD,37.5265392575932,127.031503106418
subsidiary:name:글리코태양광|address:서울강동구,,(주)글리코태양광,서울 강동구,ok,서울 강동구,서울 강동구,REGION,37.5301933196157,127.123792501252
subsidiary:name:글린트파트너스|address:충남당진시우강면덕평로878,,(주)글린트파트너스,충남 당진시 우강면 덕평로 878,ok,충남 당진시 우강면 덕평로 878,충남 당진시 우강면 덕평로 878,ROAD_ADDR,36.836229056289,126.766909095952
subsidiary:name:금호에이엠티|address:광주광역시광산구용아로717,,(주)금호에이엠티,광주광역시 광산구 용아로 717,ok,광주광역시 광산구 용아로 717,전남광주통합특별시 광산구 용아로 717,ROAD_ADDR,35.208227369423,126.804131765795
subsidiary:name:금화전자|address:천안시동남구수신면5산단로167,,(주)금화전자,천안시 동남구 수신면5 산단로167,ok,천안시 동남구 수신면5 산단로167,충남 천안시 동남구 수신면 5산단로 167,ROAD_ADDR,36.742826381809,127.270228030146
subsidiary:name:금화정수|address:경기도안산시단원구산단로83번길90,,(주)금화정수,경기도 안산시 단원구 산단로 83번길 90,ok,경기도 안산시 단원구 산단로 83번길 90,경기 안산시 단원구 산단로83번길 90,ROAD_ADDR,37.3061450792377,126.778253321344
subsidiary:name:기반테크|address:경기도안성시삼죽면밤고개1길10,,(주)기반테크,경기도 안성시 삼죽면 밤고개 1길 10,ok,경기도 안성시 삼죽면 밤고개 1길 10,경기 안성시 삼죽면 밤고개1길 10,ROAD_ADDR,37.0919434388007,127.385452645194
subsidiary:name:길픽쳐스|address:서울특별시마포구성암로1895층501호상암동중소기업디엠씨타워,,(주)길픽쳐스,서울특별시 마포구 성암로 189 5층 501호 (상암동 중소기업디엠씨타워),ok,서울특별시 마포구 성암로 189 5층 501호 (상암동 중소기업디엠씨타워),서울 마포구 성암로 189,ROAD_ADDR,37.5767543724551,126.89789773382
subsidiary:name:김해테크노밸리|address:경상남도김해시내외중앙로55내동정우빌딩5층,,(주)김해테크노밸리,경상남도 김해시 내외중앙로 55 (내동 정우빌딩 5층),ok,경상남도 김해시 내외중앙로 55 (내동 정우빌딩 5층),경남 김해시 내외중앙로 55,ROAD_ADDR,35.2350206837638,128.866411000408
subsidiary:name:나노이닉스비상장|address:충북충주시충주산단6로47용탄동,,(주)나노이닉스 (비상장),충북 충주시 충주산단6로 47(용탄동),ok,충북 충주시 충주산단6로 47(용탄동),충북 충주시 충주산단6로 47,ROAD_ADDR,37.0162816111734,127.951479157074
subsidiary:name:나무경영아카데미|address:서울종로구서린동70,,(주)나무경영아카데미,서울 종로구 서린동 70,ok,서울 종로구 서린동 70,서울 종로구 서린동 70,REGION_ADDR,37.5698456599116,126.981109768533
subsidiary:name:나우종합건설|address:경기도안양시동안구시민대로267,,(주)나우종합건설,경기도 안양시 동안구 시민대로 267,ok,경기도 안양시 동안구 시민대로 267,경기 안양시 동안구 시민대로 267,ROAD_ADDR,37.3945418654868,126.959819154406
subsidiary:name:나이스엘엠에스|address:충남예산군응봉면응봉로5010지석리,,(주)나이스엘엠에스,충남 예산군 응봉면 응봉로 50-10 (지석리),ok,충남 예산군 응봉면 응봉로 50-10 (지석리),충남 예산군 응봉면 응봉로 50-10,ROAD_ADDR,36.6498286013041,126.7610616713
subsidiary:name:나전|address:광주광역시광산구평동산단로23920,,(주)나전,광주광역시 광산구 평동산단로 239-20,ok,광주광역시 광산구 평동산단로 239-20,전남광주통합특별시 광산구 평동산단로 239-20,ROAD_ADDR,35.1286457501492,126.764456809023
subsidiary:name:남곡이지구|address:서울시금천구서부샛길606,,(주)남곡이지구,서울시 금천구 서부샛길 606,ok,서울시 금천구 서부샛길 606,서울 금천구 서부샛길 606,ROAD_ADDR,37.4799534974765,126.877008239669
subsidiary:name:남성에이엠디|address:서울시금천구디지털로130,,(주)남성 에이엠디,서울시 금천구 디지털로 130,ok,서울시 금천구 디지털로 130,서울 금천구 디지털로 130,ROAD_ADDR,37.4754518857631,126.881874389775
subsidiary:name:남전물산|address:충남서천군장항읍장항공단길71,,(주)남전물산,충남 서천군 장항읍장항공단길 71,ok,충남 서천군 장항읍장항공단길 71,충남 서천군 장항읍 장항공단길 71,ROAD_ADDR,36.0104696747417,126.717809108542
subsidiary:name:넌럭셔리어스컴퍼니|address:서울시송파구백제고분로362석촌동,,(주)넌럭셔리어스컴퍼니,서울시 송파구 백제고분로 362(석촌동),ok,서울시 송파구 백제고분로 362(석촌동),서울 송파구 백제고분로 362,ROAD_ADDR,37.5044221787062,127.106435130032
subsidiary:name:네패스라웨와그종속기업|address:충청북도괴산군청안면네패스로30,,(주)네패스라웨와 그 종속기업,충청북도 괴산군 청안면 네패스로 30,ok,충청북도 괴산군 청안면 네패스로 30,충북 괴산군 청안면 네패스로 30,ROAD_ADDR,36.7886058559782,127.643505906541
subsidiary:name:네패스루아|address:충북청주시청원구오창읍과학산업2로58732,,(주)네패스루아,충북 청주시 청원구 오창읍 과학산업 2로 587-32,ok,충북 청주시 청원구 오창읍 과학산업 2로 587-32,충북 청주시 청원구 오창읍 과학산업2로 587-32,ROAD_ADDR,36.7257289201949,127.443853098583
subsidiary:name:네패스아크|address:충북청주시청원구오창읍과학산업2로58732,,(주)네패스아크,충북 청주시 청원구 오창읍 과학산업 2로 587-32,ok,충북 청주시 청원구 오창읍 과학산업 2로 587-32,충북 청주시 청원구 오창읍 과학산업2로 587-32,ROAD_ADDR,36.7257289201949,127.443853098583
subsidiary:name:네패스야하드|address:충북청주시청원구오창읍과학산업2로58732,,(주)네패스야하드,충북 청주시 청원구 오창읍 과학산업 2로 587-32,ok,충북 청주시 청원구 오창읍 과학산업 2로 587-32,충북 청주시 청원구 오창읍 과학산업2로 587-32,ROAD_ADDR,36.7257289201949,127.443853098583
subsidiary:name:넥스트씬35|address:경기도고양시덕양구으뜸로1301406호덕은동위프라임트윈타워,,(주)넥스트씬(*3)(*5),경기도 고양시 덕양구 으뜸로 130 1406호(덕은동 위프라임트윈타워),ok,경기도 고양시 덕양구 으뜸로 130 1406호(덕은동 위프라임트윈타워),경기 고양시 덕양구 으뜸로 130,ROAD_ADDR,37.5794528561065,126.870613359914
subsidiary:name:넥스트온코텍|address:경기도성남시분당구황새울로335번길84층478호,,(주)넥스트온코텍,경기도 성남시 분당구 황새울로335번길 8 4층 4-78호,ok,경기도 성남시 분당구 황새울로335번길 8 4층 4-78호,경기 성남시 분당구 황새울로335번길 8,ROAD_ADDR,37.3866043842462,127.12212659509
subsidiary:name:노루로지넷|address:경기도안양시만안구박달로351,,(주)노루로지넷,경기도 안양시 만안구 박달로 351,ok,경기도 안양시 만안구 박달로 351,경기 안양시 만안구 박달로 351,ROAD_ADDR,37.4055829577713,126.891743959976
subsidiary:name:노루오토코팅|address:경기도화성시장안면장안공단7길28,,(주)노루오토코팅,경기도 화성시 장안면 장안공단7길 28,ok,경기도 화성시 장안면 장안공단7길 28,경기 화성시 만세구 장안면 장안공단7길 28,ROAD_ADDR,37.1147426845906,126.839818442586
subsidiary:name:노루케미칼|address:경기도안산시단원구첨단로285번길7,,(주)노루케미칼,경기도 안산시 단원구 첨단로285번길 7,ok,경기도 안산시 단원구 첨단로285번길 7,경기 안산시 단원구 첨단로285번길 7,ROAD_ADDR,37.3042823760045,126.752227816567
subsidiary:name:노루코일코팅|address:경상북도포항시남구장흥로39번길54,,(주)노루코일코팅,경상북도 포항시 남구 장흥로39번길 54,ok,경상북도 포항시 남구 장흥로39번길 54,경북 포항시 남구 장흥로39번길 54,ROAD_ADDR,35.9762315748605,129.373941094446
subsidiary:name:노루페인트|address:경기도안양시만안구박달로351,,(주)노루페인트,경기도 안양시 만안구 박달로 351,ok,경기도 안양시 만안구 박달로 351,경기 안양시 만안구 박달로 351,ROAD_ADDR,37.4055829577713,126.891743959976
subsidiary:name:노바기어|address:경기도고양시,,(주)노바기어,경기도 고양시,ok,경기도 고양시,경기 고양시,REGION,37.6584289395157,126.831977751081
subsidiary:name:뉴서아토산|address:서울특별시서대문구연희로,,(주)뉴서아토산,서울특별시 서대문구 연희로,ok,서울특별시 서대문구 연희로,서울 서대문구 연희로,ROAD,37.5754792244879,126.935307276944
subsidiary:name:뉴폴라리스|address:서울특별시서초구강남대로513,,(주)뉴폴라리스,서울특별시 서초구 강남대로 513,ok,서울특별시 서초구 강남대로 513,서울 서초구 강남대로 513,ROAD_ADDR,37.5079246210765,127.022399540616
subsidiary:name:다나아데이터|address:서울강남구봉은사로114길12대웅제약빌딩6층,,(주)다나아데이터,서울 강남구 봉은사로114길 12 대웅제약 빌딩 6층,ok,서울 강남구 봉은사로114길 12 대웅제약 빌딩 6층,서울 강남구 봉은사로114길 12,ROAD_ADDR,37.5144255659793,127.06546897902
subsidiary:name:다다엠앤씨|address:서울특별시용산구한강대로23길55한강로3가6층다다엠앤씨,,(주)다다엠앤씨,서울특별시 용산구 한강대로23길 55(한강로3가) 6층 다다엠앤씨,ok,서울특별시 용산구 한강대로23길 55(한강로3가) 6층 다다엠앤씨,서울 용산구 한강대로23길 55,ROAD_ADDR,37.5297718014452,126.964741503485
subsidiary:name:다솔유알|address:전라남도나주시동수농공단지길10031,,(주)다솔유알,전라남도 나주시 동수 농공단지길 100-31,ok,전라남도 나주시 동수 농공단지길 100-31,전남광주통합특별시 나주시 동수농공단지길 100-31,ROAD_ADDR,34.9877695370293,126.681173166325
subsidiary:name:다원1|address:경기도화성시정남면여의동길3880,,(주)다원(*1),경기도 화성시 정남면 여의동길 38-80,ok,경기도 화성시 정남면 여의동길 38-80,경기 화성시 효행구 정남면 여의동길 38-80,ROAD_ADDR,37.1715033606457,126.9663600456
subsidiary:name:다원4|address:경기도화성시정남면여의동길3880,,(주)다원(*4),경기도 화성시 정남면 여의동길 38-80,ok,경기도 화성시 정남면 여의동길 38-80,경기 화성시 효행구 정남면 여의동길 38-80,ROAD_ADDR,37.1715033606457,126.9663600456
subsidiary:name:다원글로비즈주1|address:경기도안산시단원구시화호수로485,,(주)다원글로비즈 (주1),경기도 안산시 단원구시화호수로 485,ok,경기도 안산시 단원구시화호수로 485,경기 안산시 단원구 시화호수로 485,ROAD_ADDR,37.3074642404924,126.722449712069
subsidiary:name:다원넥스트주2|address:경상북도김천시어모면산업단지로263,,(주)다원넥스트 (주2),경상북도 김천시어모면 산업단지로 263,ok,경상북도 김천시어모면 산업단지로 263,경북 김천시 어모면 산업단지로 263,ROAD_ADDR,36.1676310274791,128.139322981376
subsidiary:name:다원에이치엔비주3|address:서울특별시금천구가산디지털로2로98,,(주)다원에이치엔비 (주3),서울특별시 금천구가산디지털로2로 98,no_match,서울특별시 금천구가산디지털로2로 98,,,,
subsidiary:name:다원파워트론주4|address:경기도안산시단원구시화호수로485,,(주)다원파워트론 (주4),경기도 안산시 단원구 시화호수로 485,ok,경기도 안산시 단원구 시화호수로 485,경기 안산시 단원구 시화호수로 485,ROAD_ADDR,37.3074642404924,126.722449712069
